,NAME,RA,DEC,Class,SC_EP_8_FLUX,SC_EP_5_FLUX,SC_EP_4_FLUX,SC_EP_3_FLUX,SC_EP_2_FLUX,SC_FVAR,SC_DET_ML,G,BP,RP,J,H,K,W1,W2,W3
10467,HD 222880,356.14220833333326,-26.476277777777767,LM-STAR,2.283224e-13,9.902197e-16,9.268175e-15,6.084497e-14,1.065595e-13,0.15570661,2573.286,8.515654,8.734675,8.133569,7.779,7.567,7.475,7.332999999999999,7.4079999999999995,7.404
10468,BD+09 5272,356.1607083333333,10.031138888888886,LM-STAR,1.4651603e-14,0.0,1.3361913e-15,1.1695634e-15,7.326361999999997e-15,,38.1001,9.529131,9.768651,9.127461,8.675,8.494,8.427,8.401,8.434,8.408
10469,HD 222924,356.2690416666666,-53.99316666666666,LM-STAR,1.5595196e-14,3.5993364999999995e-16,1.1034546e-16,1.3104276e-15,9.788895500000002e-15,,118.757,10.030621,10.312964,9.585495,9.127,8.901,8.822000000000001,8.785,8.829,8.77
10470,BD-05 6044,356.38941666666665,-4.789944444444443,LM-STAR,2.1463636999999998e-15,0.0,7.037049e-17,5.6406604e-17,1.094487e-15,,59.10151,9.510228999999999,9.945766,8.909374,8.22,7.835,7.721,7.611000000000001,7.73,7.682
10471,HD 223100,356.71337499999987,-55.80944444444444,LM-STAR,1.6144845e-13,0.0,0.0,0.0,4.7976227e-16,0.02439989,71743.26,6.324158000000001,7.587528999999999,5.201415,3.858,2.839,2.608,0.49200000000000005,0.953,2.394
10472,HD 223125,356.75337499999995,-55.40825,LM-STAR,7.515071e-15,0.0,4.909786000000001e-19,1.0473075e-15,9.263021000000001e-16,,33.9272,7.522944,7.777400999999999,7.0975779999999995,6.642,6.422000000000001,6.3260000000000005,6.303,6.21,6.343
10473,HD 223162,356.8454583333333,-55.55049999999999,LM-STAR,2.2689819e-14,6.6988795e-15,1.460533e-17,3.2952726e-15,1.0543989e-14,,172.8082,9.225964,9.759702,8.541442,7.678,7.178,7.016,6.902,7.039,6.962000000000001
10474,HD 223195,356.90025,-53.42633333333333,LM-STAR,2.3136742000000003e-14,3.941640000000001e-15,1.3934974e-15,1.6986258e-15,8.553444e-15,0.38645986,84.33463,10.104022,10.487478999999999,9.551911,8.956,8.597000000000001,8.533999999999999,8.459,8.505,8.469
10475,HD 223346,357.2057083333333,2.2144166666666663,LM-STAR,1.896879e-13,1.2539877999999999e-15,4.4968466e-16,2.6522624e-14,1.2695514000000001e-13,0.1250153,8732.143,6.356501000000001,6.584155,5.96435,5.505,5.309,5.2829999999999995,5.224,5.063,5.31
10476,AG+79 694,358.7389583333333,79.72649999999999,LM-STAR,1.799996e-14,1.1031106e-14,0.0,6.792250999999999e-16,5.443493e-15,,41.38884,10.406711999999999,10.607399000000001,10.069003,9.677999999999999,9.566,9.548,9.514,9.521,9.498
10477,NGC 7789 758,359.38020833333326,56.58791666666666,LM-STAR,8.014573e-15,0.0,5.670991e-16,1.6580745e-16,5.194794e-15,,30.92714,10.324634,10.678894,9.807677,9.262,8.926,8.879,8.826,8.873,8.799
10478,StKM 1-2190,359.9366666666667,8.689194444444443,LM-STAR,1.2689894e-14,0.0,4.2975675000000005e-16,1.9514436e-15,6.6155247000000006e-15,,140.9369,11.415856,12.165659,10.569388,9.524,8.888,8.752,8.693999999999999,8.736,8.661
10479,WR 77b,251.74958333333333,-45.92388888888888,HM-STAR,3.1068386e-14,2.2115046e-14,8.174891e-15,2.4575075e-16,7.416057e-17,,28.02004,15.267295,19.261606,13.663251999999998,9.691,7.8420000000000005,6.407,4.792,4.023,4.372
10480,WR 77h,251.765875,-45.8441111111111,HM-STAR,1.4875514e-13,4.102491e-14,7.7343236e-14,2.8426443e-14,1.0622672e-15,0.11199413,712.305,16.242388000000002,18.861284,14.061939,7.041,6.96,6.031000000000001,,,
10481,WR 77n,251.77175,-45.873611111111096,HM-STAR,4.1847863e-14,2.8289549e-14,1.1580329e-14,5.369543599999999e-16,5.5198854e-17,0.06651239,65.91941,14.809304000000001,17.926146,13.282935,,,,,,
10482,WR 77o,251.7723333333333,-45.851388888888884,HM-STAR,2.7617857999999994e-14,6.1516153000000004e-15,1.2053464e-14,3.7702953e-15,9.0782047e-17,,13.80054,16.519517999999998,20.96839,14.833773999999998,,,,,,
10483,WR 102ae,266.459625,-28.819861111111113,HM-STAR,1.6973802e-13,1.360104e-13,4.6117197e-14,4.635137999999998e-16,8.1137385e-17,0.2038694,918.7719,20.0962,20.977266,17.956514000000002,14.182,11.324000000000002,9.822000000000001,,,
10484,WR 102aj,266.46029166666665,-28.82208333333333,HM-STAR,1.1417913e-12,8.737194e-13,2.5854627999999996e-13,5.947934e-15,2.1991352e-16,0.7995217,16588.18,,,,13.482999999999999,9.368,7.737,4.371,3.801,-4.367
10485,WR 111b,272.16349999999994,-20.41180555555556,HM-STAR,9.6165385e-12,7.335335000000001e-12,2.2908212000000004e-12,4.979658e-14,4.110282e-15,0.2479789,560073.3,,,,16.299,14.026,12.162,,,
10486,LIN 139,12.425031069000001,-73.3874103493,HMXB,7.605117699999999e-13,5.5852697e-13,1.1400862e-13,4.5531975e-14,5.0737274e-15,0.22234987,10977.61,14.796638,14.840578,14.654923000000002,14.550999999999998,14.482000000000001,14.302999999999999,13.725999999999999,13.583,12.847999999999999
10487,V* DZ Tuc,12.6862818599,-73.2681757168,HMXB,9.690366e-13,6.9561864e-13,2.0563714e-13,5.702566000000002e-14,1.2416536000000001e-14,0.23122802,6693.438,15.345635000000001,15.346321,15.291616000000001,15.296,15.299000000000001,14.806,14.592,14.367,12.763
10488,LIN 193,12.9667696971,-73.17615068149999,HMXB,1.8915989e-12,1.1692905e-12,4.4780634e-13,1.6924386e-13,8.166621999999999e-14,,44734.77,14.335338,14.31789,14.295342999999999,14.432,14.448,14.171,13.731,13.558,12.460999999999999
10489,AzV 102,12.971399278599998,-72.5302005156,HMXB,6.948565699999999e-15,1.487296e-15,2.9621788e-16,4.4562536e-16,1.941633e-15,,25.815,20.653242000000002,20.829437,20.062778,14.468,14.259,14.258,14.334000000000001,14.258,12.921
10490,LIN 221,13.2302706333,-71.9684135601,HMXB,2.4917655e-12,1.7582120999999998e-12,5.081801400000002e-13,1.4048505e-13,5.3285576e-14,0.13234189,20040.69,15.465887,15.457436999999999,15.422529999999998,15.375,15.155999999999999,14.952,14.713,14.559000000000001,12.892999999999999
10491,RX J0053.4-7227,13.3494117602,-72.45429078689999,HMXB,7.255506400000002e-13,4.576657999999998e-13,1.9044365e-13,5.762413e-14,1.7043475e-14,0.2957088,9865.981,16.185415,16.124111,16.27051,16.274,15.802,16.502,,,
10492,RX J0053.9-7226,13.4799208333,-72.4458,HMXB,6.4837416000000004e-15,1.0140086e-15,1.1636862e-15,5.3382584e-16,1.5162506e-15,0.2200147,32541.46,14.664824,14.632143,14.606682000000001,14.413,14.214,13.998,13.259,13.183,12.883
10493,[MA93]  798,13.693210091800001,-72.4229987155,HMXB,8.0090204e-14,5.4626073e-14,1.801462e-14,2.5231597000000002e-15,7.242475299999998e-16,0.33975193,3966.634,15.482404999999998,15.45147,15.366458999999999,15.293,15.205,14.84,14.512,14.332,12.629000000000001
10494,[MA93] 1257,15.3360988226,-72.18860173680001,HMXB,5.363261999999999e-13,3.8900925e-13,1.0881551e-13,2.7040958000000002e-14,7.565519e-15,0.3652854,4008.551,15.589946,15.498016,15.68626,15.392999999999999,15.300999999999998,15.088,15.120999999999999,15.158,12.554
10495,[MA93] 1470,16.1476719904,-72.36346213680001,HMXB,7.879449e-14,5.011106200000001e-14,2.4871435e-14,4.4119532e-15,6.068959e-19,,169.3542,19.309486,19.325722,18.500496,14.991,14.82,14.526,14.347000000000001,14.114,12.856
10496,RX J0111.2-7317,17.7857385355,-73.279529915,HMXB,3.7969482e-14,2.2026734e-14,6.915063000000001e-15,3.3704120000000003e-15,2.0633936e-15,,201.418,15.436142000000002,15.429561999999999,15.413126,15.095999999999998,15.185,14.902000000000001,14.534,14.245999999999999,12.362
10497,EM* GGA  104,26.7508838433,61.3565727758,HMXB,2.5442204e-11,1.7134792e-11,6.2606489999999994e-12,1.7833300999999999e-12,2.537074e-13,0.5015396,276678.5,11.215371000000001,11.629826,10.599628,9.899,9.7,9.486,9.314,9.154,8.628
10498,LS   I +61  303,40.131934118000004,61.2293308717,HMXB,9.930064999999999e-12,5.2596013e-12,3.13955e-12,1.2891403e-12,2.3849274e-13,0.5314663000000001,427555.4,10.402225,10.956625,9.673551,8.621,8.228,7.917000000000001,7.595,7.412000000000001,6.962999999999999
10499,V* BQ Cam,53.7496318585,53.173137875500004,HMXB,4.1206584e-14,5.810915500000001e-16,2.135033e-14,1.5195302e-14,1.4808132999999999e-15,,565.0688,14.200214,15.475269,13.086571000000001,11.817,11.206,10.744000000000002,9.967,9.71,9.084
10500,RX J0535.0-6700,83.7748889362,-67.0043810937,HMXB,1.5278791e-12,1.2499201e-12,2.49355e-13,2.5490135e-14,1.7526506e-15,0.13676487,1266.057,14.782597,14.740006,14.810704000000001,14.876,14.783,14.463,14.405,14.338,13.38
10501,RX J0535.6-6651,83.9208190225,-66.8648674976,HMXB,6.571966e-14,2.3406172e-14,7.771734000000001e-15,1.5567185000000002e-14,1.7534454e-14,2.72858,207438.5,15.026151,14.836310999999998,15.103072000000001,15.152000000000001,15.099,15.735999999999999,15.257,15.434000000000001,13.578
10502,HD 245770,84.72739559850001,26.3157886709,HMXB,2.7264177000000002e-11,1.61485e-11,8.435638000000001e-12,2.3252322e-12,3.568197e-13,0.47719526,1175300.0,8.601999000000001,8.987547,8.010448,8.368,8.272,8.157,7.107,6.932,6.172999999999999
10503,HD 259440,98.2469027601,5.8003229349000005,HMXB,6.4631514e-13,3.8222824e-13,1.6232954e-13,6.896015e-14,1.7692592e-14,0.16036694,9934.292,8.879788000000001,9.236007,8.30983,7.64,7.39,6.966,6.553999999999999,6.125,5.34
10504,CPD-63  2495,195.69855905400001,-63.835729423000004,HMXB,6.5107954000000015e-12,3.5725608999999996e-12,1.7438526999999998e-12,9.110575000000001e-13,2.717692e-13,0.0494739,1801780.0,9.632835,10.15393,8.913,8.026,7.699,7.247999999999999,6.7829999999999995,6.462000000000001,5.6370000000000005
10505,V* V2246 Cyg,308.0636435965,37.6374555362,HMXB,2.600679e-10,2.0245552e-10,5.498745200000001e-11,3.8839334999999996e-12,1.7326349e-13,0.33096907,3239719.0,16.916854999999998,19.491253,15.419410000000001,12.05,10.835,10.074,9.184,8.815,7.167999999999999
10506,BD+53  2790,331.9843201698,54.5184460587,HMXB,2.669293e-10,1.8548828e-10,6.836025e-11,1.3876465e-11,2.351314e-12,0.3679334,11893555.0,9.743357000000001,9.880591,9.464358,9.218,9.116,9.038,8.7,8.562000000000001,8.191
10507,CV J080727.7-763200,121.86571,-76.53356,CV,1.1505708e-12,3.128203e-13,2.4314461999999996e-13,2.697602600000001e-13,3.021321800000001e-13,0.3780675,794089.5,15.705274,15.858196,15.070955,13.968,13.564,13.314,13.058,12.845999999999998,12.675999999999998
10508,J012253.3-752114,20.72208,-75.35389,CV,1.1930225e-13,7.2788315e-16,6.1133600000000004e-15,9.1410635e-15,7.791861999999997e-15,0.1915576,3003.234000000001,15.377389,15.200645999999999,15.732717999999998,16.229,16.164,16.213,16.756,17.485,13.083
10509,CV J184448.1-741834,281.2005,-74.30946999999998,CV,5.5940053e-12,2.9107374e-12,1.1982491000000002e-12,5.840195399999998e-13,4.0093132e-13,1.0389498,42429.45,17.128477,17.41854,16.437826,16.201,15.522,14.985,14.259,13.872,12.297
10510,CV J040911.4-711741,62.2975,-71.29489000000002,CV,6.646796400000001e-12,1.8267686000000007e-12,1.4911346000000004e-12,1.5048186000000002e-12,1.253852e-12,0.16684733,318627.4,13.801808,13.932969,13.416043,12.522,12.037,11.702,11.089,10.777000000000001,10.485
10511,CV J100622.1-701404,151.59208,-70.23464,CV,5.302658e-12,2.4920025e-12,1.4042959999999999e-12,8.201733599999999e-13,4.0512987e-13,0.31424963,403161.8,15.580666,15.613824,15.297816000000001,14.953,14.435,14.097000000000001,13.299000000000001,12.98,12.584000000000001
10512,J112626.6-684032,171.61083,-68.67564,CV,9.4233305e-15,1.865135e-15,3.1575264e-15,1.8825527e-15,1.2567672e-15,,88.21637,19.508293,20.192875,18.697401,,,,,,
10513,CV J110542.5-683758,166.42712,-68.63283,CV,4.8923696e-13,2.2090522000000002e-13,8.60018e-14,5.4668219999999994e-14,1.0681071e-13,0.27492684,1458.214,11.344555999999999,11.374692999999999,11.195148,10.972000000000001,10.847999999999999,10.707,10.568,10.489,10.156
10514,CV J014100.2-675328,25.251,-67.89121999999999,CV,2.511895e-13,4.5835948e-14,5.8390494e-14,6.121722e-14,6.619262e-14,0.5835617,57863.32,17.2134,17.470888000000002,16.680822,14.318,13.665,13.254000000000001,12.659,12.052999999999999,10.082
10515,CV J115608.9-653420,179.03733,-65.57242,CV,3.4968340000000004e-14,2.3715515e-14,8.583635e-15,6.078562000000002e-16,1.1384393999999995e-16,,26.03581,20.276447,20.931309,19.329798,14.455,13.748,13.507,,,
10516,CV J200855.8-652743,302.23275,-65.46208,CV,1.6084681e-12,7.988470000000002e-13,4.1551779999999997e-13,2.1002372e-13,1.2180472e-13,0.29959497,8300.107,17.931870999999997,18.279982,17.218515,16.112000000000002,16.229,15.460999999999999,14.998,14.367,12.415
10517,CV J135541.2-641557,208.92179,-64.26586,CV,1.037212e-13,6.218878599999998e-14,2.5536658e-14,8.781955400000003e-15,1.7461182e-15,0.37962565,323.4794,18.950924,19.432976,17.911007,15.886,15.806,15.074000000000002,14.11,13.308,8.493
10518,CV J114122.7-641014,175.34463,-64.17071999999999,CV,1.7039202e-13,5.710966e-14,5.4747663e-14,3.313557e-14,1.8230423999999998e-14,0.29932505,706.2212,17.9436,18.828438000000002,16.9032,13.530999999999999,13.15,12.937000000000001,12.645999999999999,12.637,12.672
10519,CV J020950.8-631839,32.46179,-63.31108,CV,2.4832302e-12,7.4597387e-13,5.7831507e-13,5.0725586e-13,4.8779253e-13,0.29589385,29832.26,14.645482000000001,14.832792000000001,14.202879999999999,13.482000000000001,13.238,12.960999999999999,11.833,11.706,11.216
10520,CV J120518.7-620310,181.32804,-62.05283000000001,CV,1.5191608000000002e-13,1.693264e-14,3.311371e-14,3.8312173999999996e-14,3.7800356e-14,0.05042686,21178.41,10.728534,10.766579,10.572517999999999,10.199,10.079,9.834,9.579,9.287,8.466000000000001
10521,CV J231518.9-591028,348.8291200000001,-59.17469000000001,CV,9.677726e-14,1.5453574e-14,2.5939614999999998e-14,1.8425772e-14,2.162856e-14,0.17509513,5099.042,19.105951,19.2242,18.997118,,,,15.267000000000001,15.168,12.239
10522,CV J211540.9-584053,318.92071,-58.68156,CV,5.031941e-12,2.2724151e-12,1.3241463e-12,7.8244925e-13,5.903833e-13,0.30514744,329012.9,17.290257,17.521828,16.629396,13.821,13.231,12.965,12.708,12.197000000000001,10.918
10523,CV J053450.6-580140,83.71083,-58.02797,CV,2.7535075e-11,1.4569724e-11,6.8770665999999996e-12,3.2697681000000002e-12,2.0371454e-12,0.24628659,453495.2,14.196576,14.296245,14.0251,14.776,14.343,14.116,13.344000000000001,13.129000000000001,12.931
10524,CV J195711.4-573822,299.29783,-57.63947,CV,6.3292585e-14,1.3110067000000001e-14,1.6813917e-14,1.5133961e-14,1.14068555e-14,0.8968903,730.1071,18.764406,18.999754,18.21558,16.389,15.675999999999998,15.49,15.379000000000001,14.998,12.404000000000002
10525,CV J143552.5-573735,218.96896,-57.62647,CV,3.4546611e-13,1.8937514000000001e-13,9.314303999999999e-14,4.4303295999999985e-14,1.6282379e-14,0.25318968,7779.706,16.30322,16.576674,15.78635,14.827,14.533,14.457,,,
10526,CV J042538.6-571436,66.411,-57.24356,CV,7.18407e-13,2.6398459999999993e-13,1.5827231e-13,7.492039e-14,6.702093e-14,0.48614743,150190.3,17.088692,17.058094,17.015263,,,,17.883,17.969,13.550999999999998
10527,CV J203337.0-563344,308.4045,-56.56239,CV,3.2184604e-12,1.6886378000000001e-12,6.759046400000002e-13,4.22349e-13,3.0148838e-13,0.26494107,35419.77,16.629583,17.152163,15.865526000000001,14.597999999999999,14.116,13.797,13.915999999999999,13.773,12.187000000000001
10528,J200418.5-554333,301.0772100000001,-55.72589,CV,2.1680382e-13,7.567849e-16,2.7360207e-16,3.371273e-15,6.725451e-14,0.074714266,63617.45,11.407471000000001,11.621081,10.522175,7.3020000000000005,6.079,4.902,3.409,0.9890000000000001,0.41200000000000003
10529,CV J023611.3-521913,39.04746,-52.32039,CV,7.283966e-13,3.166461e-13,1.8669696e-13,1.137842e-13,7.486010000000003e-14,0.97242945,22527.97,19.351035999999997,19.755838,18.597857,16.003,15.530999999999999,14.886,15.356,15.065,13.001
10530,CV J161944.7-513453,244.93642000000003,-51.58142,CV,1.217725e-13,3.324087600000001e-14,5.4149932e-14,1.9609139999999998e-14,5.1270036e-15,0.53106797,155.8451,20.10817,20.486431,19.034986,14.538,14.167,13.935,,,
10531,CV J081518.9-491319,123.82913,-49.22217,CV,4.1688766e-12,4.878308e-13,6.667179e-13,1.0548428e-12,1.4281823999999996e-12,0.110348366,310992.8,9.304382,9.330608,9.25889,9.118,8.981,8.828,8.844,8.762,8.395
10532,CV J092546.0-475817,141.44179,-47.97161,CV,8.895314e-12,4.539226e-15,2.2518574e-14,8.58302e-13,7.466895e-12,0.07722134,3414356.0,16.007235,17.455707999999998,14.840998,12.934000000000001,12.222999999999999,11.77,11.179,10.895,9.996
10533,CV J053135.5-462405,82.89829,-46.40164,CV,1.2305069e-13,3.5560987999999994e-14,2.878991e-14,1.9789424e-14,2.0579734e-14,0.55859536,603.1216,15.860854999999999,16.154667,15.315042000000002,15.625,15.288,14.887,13.809000000000001,13.243,11.152000000000001
10534,CV J193835.8-461256,294.64917,-46.21572000000001,CV,5.922041999999998e-13,1.8616079e-13,1.445617e-13,1.0245132000000001e-13,9.1525576e-14,0.6360557,16020.45,16.807348,17.205305,16.156778,14.293,13.769,13.525,13.757,13.515,12.6
10535,CV J154814.5-452840,237.06079,-45.47792000000001,CV,3.814336e-11,2.1421283e-11,7.485065e-12,3.159089e-12,3.2857165000000007e-12,0.22739165,2595813.0,14.282457999999998,14.543385,13.812107999999998,13.225,12.748,12.527999999999999,11.873,11.604000000000001,11.007
10536,CV J140907.3-451716,212.28042,-45.28783,CV,3.9217977999999984e-12,1.8076658e-12,1.1010201e-12,8.117953e-13,6.6663493e-13,0.20541899,214095.7,16.608578,16.866589,16.02605,13.467,13.155999999999999,12.765,12.527999999999999,11.97,10.105
10537,CV J213756.4-434213,324.48512,-43.70378,CV,2.2860982000000003e-12,1.0257809e-12,6.1366857e-13,3.043188e-13,2.2181446e-13,0.5670109,21146.05,19.962505,20.29494,19.143406,,,,17.15,16.253,12.547
10538,CV J045325.4-421339,73.35608,-42.22756,CV,4.368559e-13,1.2646968e-13,4.2104168e-14,2.0954372e-14,1.7019078999999995e-14,0.5652571,30937.1,20.107676,20.067989999999998,19.550678,,,,17.386,17.253,12.640999999999998
10539,CV J085833.0-414751,134.63771,-41.79772,CV,2.793106e-12,1.1574278999999996e-12,5.9131394e-13,4.997287299999999e-13,3.7982174e-13,0.15969896,130709.1,16.639011,16.874376,16.082384,14.492,13.989,13.843,13.452,13.133,10.904000000000002
10540,CV J132344.5-414429,200.93558,-41.74158,CV,1.910813e-13,2.9609737999999996e-14,4.656305500000001e-14,4.8863152e-14,4.4922825999999996e-14,0.43506685,4882.133,15.734751000000001,15.852963,15.621167999999999,13.806,13.835,13.857999999999999,15.489,15.418,12.897
10541,CV J101658.9-410344,154.24579,-41.06228,CV,3.1133722e-13,3.3690643e-16,1.7504673999999995e-15,2.1414560000000002e-15,7.457038e-15,1.2658168,5962.982,17.578285,17.678998999999997,17.101156,16.619,16.182000000000002,16.108,15.745999999999999,15.442,12.444
10542,CV J141249.1-402136,213.20458,-40.36022,CV,6.611963e-13,2.5535254e-13,1.7541264e-13,1.2374985e-13,7.8596526e-14,0.19223332,12029.33,18.234354,17.219141,16.589170000000003,12.684000000000001,12.579,12.499,15.511,15.394,12.817
10543,CV J202237.5-395412,305.65638,-39.90356,CV,9.579489e-15,0.0,3.2427242e-15,9.036056000000001e-16,2.5393777e-15,,15.61565,19.999722,20.051245,19.937079999999998,,,,,,
10544,CV J123816.3-384246,189.56825,-38.71278,CV,2.3484154e-11,1.0133471e-11,6.25581e-12,3.873604e-12,2.4801756e-12,0.2853866,575519.6,17.158045,17.135475,16.975542,15.058,14.65,14.395999999999999,13.546,13.289000000000001,12.341
10545,CV J142927.2-380409,217.36342,-38.06931,CV,3.547637e-13,8.167089e-14,3.7411964999999995e-14,3.1807016e-14,3.4634706e-14,0.7365552,3802.33,16.3312,16.946507,15.409457999999999,13.975,13.415,13.147,13.199000000000002,13.054,12.522
10546,CV J175121.8-372455,267.84096,-37.41533,CV,4.5098894e-14,1.7883501000000003e-14,1.8178445e-14,3.2411407000000003e-15,1.8570954e-15,,31.29763,18.108076,18.295685,17.497934,,,,,,
10547,CV J081146.0-352105,122.94192,-35.35139,CV,6.8036254e-12,3.696447e-12,1.8497719e-12,8.231309499999999e-13,3.7367272e-13,0.18716668,282133.1,15.054091,15.212342000000001,14.717148000000002,14.341,14.237,14.026,13.76,13.67,12.604000000000001
10548,CV J081138.4-350730,122.91,-35.12514,CV,2.5229507e-13,1.9922820999999998e-13,3.383507e-14,1.3329608e-14,3.715951300000001e-15,0.89372414,452.1316,19.971006,20.262121,19.142248000000002,,,,,,
10549,CV J131317.1-325912,198.32142,-32.98672,CV,9.965213e-13,3.4556865e-13,2.4840113e-13,1.9541595e-13,1.4019645e-13,0.36870667,6705.814,14.9672,15.624668,14.121367000000001,12.817,12.152000000000001,11.932,11.755,11.530999999999999,10.350999999999999
10550,CV J051213.2-324139,78.05508,-32.69439000000001,CV,2.8359889999999997e-12,1.505401e-12,6.343113e-13,2.8544086e-13,2.204197e-13,0.26284412,61180.15,17.596748,17.703332999999997,17.318432,16.902,16.259,15.868,15.466,15.175,12.63
10551,CV J090441.5-322247,136.17296000000002,-32.37989,CV,5.9224896e-13,2.2392107e-14,1.9655059e-14,1.2211660400000002e-14,9.118233e-15,0.12600724,201559.9,15.677548000000002,15.704410999999999,15.531035999999999,15.149000000000001,14.962,14.684000000000001,13.823,13.515,12.537
10552,CV J172918.8-314601,262.32837,-31.76708,CV,1.3335689e-14,4.5226116999999985e-15,1.8105797e-15,3.3235508000000004e-15,4.1958869999999997e-16,,8.952937,17.574463,18.928917000000002,16.461056,14.425,13.401,12.93,,,
10553,CV J185502.3-310949,283.75963,-31.16378,CV,9.556632e-11,6.127614e-11,2.2179944e-11,6.744083599999999e-12,3.5557757000000004e-12,0.17581944,2790382.0,13.029126,13.052172,12.917603999999999,12.81,12.739,12.64,12.487,11.866,10.652000000000001
10554,CV J175524.9-310141,268.85413,-31.02819,CV,3.5664553000000003e-14,1.0990924e-14,8.483722000000001e-15,5.647411999999999e-15,2.404411e-15,,121.2294,20.158146,,,13.923,13.044,12.722000000000001,,,
10555,CV J194008.5-305851,295.03579,-30.98086,CV,1.1403073000000001e-14,2.834963e-15,4.8292105e-15,1.7313842000000002e-15,7.9416417e-16,,22.14133,19.332172,,,16.484,15.905,16.178,,,
10556,CV J193941.9-305545,294.92467,-30.92942,CV,8.209604e-14,3.4656072e-14,2.2239448e-14,1.2990447e-14,8.552321999999997e-15,0.24095933,949.5459,20.450617,,,,,,,,
10557,CV J181750.7-302632,274.46163,-30.44233,CV,4.2813135000000004e-13,1.8389265e-14,1.9370793e-14,1.1013535e-14,3.4805247e-15,0.59156984,1289984.0,18.975409,18.801660000000002,17.609539,,,,,,
10558,CV J175411.2-300252,268.54667,-30.04778,CV,2.2769645e-14,4.4161384e-15,7.985438e-15,1.2438178e-15,1.793767e-16,,16.887,19.266394000000002,19.181772,17.17984,,,,,,
10559,CV J175347.7-294437,268.44887,-29.74386,CV,1.192277e-13,5.926111e-14,3.4607293e-14,1.7186595e-14,4.1622715999999994e-15,0.27614307,330.2438,17.368008,18.167393,15.575957,13.729000000000001,12.92,12.593,,,
10560,CV J183204.4-292312,278.01862,-29.38675,CV,1.0118434999999999e-12,6.927175999999998e-13,2.851287e-13,3.160453e-14,3.0782846000000007e-15,0.25597093,15160.06,13.307925,13.950797,12.512153999999999,11.446,10.853,10.674000000000001,,,
10561,CV J180757.6-291814,271.99004,-29.30406,CV,3.898453e-14,5.3428526e-15,1.5767197999999995e-14,1.0327993e-14,5.3766128e-15,,45.3848,19.455389999999998,,,,,,,,
10562,CV J125224.2-291456,193.10092,-29.248890000000006,CV,1.284284e-10,5.4028403e-11,3.0524527000000004e-11,1.9347152e-11,1.6106668e-11,0.29110292,8333014.0,13.246317000000001,13.345065,12.929062,12.274000000000001,11.95,11.687000000000001,11.44,11.175999999999998,10.770999999999999
10563,CV J161514.9-283732,243.81242000000003,-28.62558,CV,1.6602920000000002e-11,9.615044e-12,4.920437e-12,1.5708396999999996e-12,4.3282324e-13,0.46763843,782374.5,14.560813000000001,14.710995,14.177045999999999,13.222000000000001,12.908,12.682,12.587,12.307,11.217
10564,CV J080322.8-282828,120.84512,-28.47453,CV,2.3607097e-12,1.7187679e-12,4.5082988e-13,1.0103315e-13,5.4967302e-14,0.58489853,12906.29,16.780792,16.946556,16.38167,15.91,15.635,15.657,15.378,15.034,12.269
10565,CV J180507.1-274309,271.27967,-27.71919,CV,1.6223897999999998e-13,7.3672005e-14,4.8246793e-14,2.748876e-14,1.1654046000000003e-14,0.24897951,7079.699000000001,17.604412,17.738026,16.287725,,,,,,
10566,CV J182140.4-273138,275.41863,-27.52722,CV,8.4482416e-14,4.5973939999999996e-14,1.3091588999999999e-14,3.7795686e-15,1.9547405e-15,0.43791208,3261.384,19.778868,,,10.556,10.581,9.857999999999999,,,
10567,CV J224939.8-270653,342.41613,-27.11481,CV,4.5300395e-12,1.6060343999999999e-12,1.1601564e-12,8.9239174e-13,5.98819e-13,0.19112797,110786.1,15.710239000000001,15.892904999999999,15.277157999999998,14.29,13.869000000000002,13.583,13.395999999999999,13.125,12.252
10568,CV J074153.5-270638,115.47317,-27.11058,CV,7.824252e-13,1.1363985000000004e-15,3.1897143e-15,4.949029e-15,7.613158599999998e-14,0.33346817,40031.31,18.809864,19.027995999999998,18.330347,,,,,,
10569,CV J181037.4-262000,272.656,-26.33336,CV,1.5010988999999999e-13,1.0190753999999999e-13,2.4846492e-14,1.7025531999999994e-14,6.330333e-15,0.24815881,193.6847,19.675798,20.504622,18.42253,12.731,11.828,11.499,,,
10570,CV J175440.4-261415,268.66858,-26.23756,CV,3.1275416e-13,2.5743560000000005e-13,4.5617803e-14,5.648913e-15,1.4555144e-15,0.23006949,2130.528,15.616653,16.654388,14.54529,13.177,12.589,12.269,10.796,10.855,10.77
10571,CV J033204.6-255655,53.01921,-25.94861,CV,7.1735966e-14,0.0,1.6820363e-14,9.836209000000003e-15,2.0925077e-14,,125.7005,18.710415,19.53899,17.734867,15.589,15.0,14.87,14.508,14.229000000000001,12.94
10572,CV J181658.9-255638,274.24567,-25.94414,CV,6.6874983e-13,4.2943283e-14,1.2930983999999998e-14,6.028117e-15,2.9811852000000007e-15,0.39436716,113757.1,19.404954999999998,,,9.243,8.142000000000001,7.69,7.4639999999999995,7.499,6.697
10573,CV J033528.6-254422,53.86925,-25.73953,CV,6.894199e-14,2.0294738e-14,1.8513454999999998e-14,1.4328372e-14,1.1240418999999998e-14,0.939244,25019.57,16.637710000000002,16.79984,16.139572,15.317,14.897,14.776,14.35,13.924000000000001,12.394
