,name_cat,ra_cat,dec_cat,e_Pos,Class,SubClass,ref,remove_code,sep,name,ra,dec,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,significance_max,flux_aper90_ave_b,flux_aper90_ave_h,flux_aper90_ave_m,flux_aper90_ave_s,e_flux_aper90_ave_b,e_flux_aper90_ave_h,e_flux_aper90_ave_m,e_flux_aper90_ave_s,flux_flag,ks_intra_prob_b,kp_intra_prob_b,var_inter_prob_b,kp_prob_b_max,var_inter_prob,dof,chisqr,EDR3Name_gaia,Plx_gaia,e_Plx_gaia,X_PU_gaia,Gmag,e_Gmag,BPmag,e_BPmag,RPmag,e_RPmag,PM_gaia,pmRA_gaia,e_pmRA_gaia,pmDE_gaia,e_pmDE_gaia,_r_gaia,X_PU_2mass,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,_r_2mass,X_PU_catwise,W1mag_catwise,e_W1mag_catwise,W2mag_catwise,e_W2mag_catwise,pmRA_catwise,pmDE_catwise,_r_catwise,X_PU_unwise,e_FW1_unwise,e_FW2_unwise,_r_unwise,W1mag_allwise,W2mag_allwise,W3mag_allwise,W4mag_allwise,e_W1mag_allwise,e_W2mag_allwise,e_W3mag_allwise,X_PU_allwise,e_W4mag_allwise,_r_allwise,X_PU_gaiadist,rgeo,rpgeo,_r_gaiadist,b_rgeo,B_rgeo,b_rpgeo,B_rpgeo,Flag_gaiadist,main_id,main_type,_r_simbad,W1mag_unwise,W2mag_unwise,e_W1mag_unwise,e_W2mag_unwise,pm_gaia,W1mag_comb,e_W1mag_comb,W2mag_comb,e_W2mag_comb,CSC_flags
734,HE 1104-1805,166.64,-18.356944,,AGN,Q,2010A&A...518A..10V,0,0.176183,2CXO J110633.5-182125,166.6399583,-18.35696944,0.71,0.71,0.0,31.85,10.74,6.56e-14,3.61e-14,1.21e-14,1.74e-14,3.11e-15,2.81e-15,8.33e-16,1.03e-15,0,0.997,0.985,1.0,0.985,1.0,10,37.55706046,Gaia EDR3 3552950878881101568,,,0.7100001040072882,18.201017,0.004894,18.33404,0.019015,17.825537,0.018411,0.112,0.067,0.16,0.09,0.147,0.076269567,0.7278049849797403,,,,,,,3.182,0.7641746241281243,14.623,0.108,13.705,0.107,0.05678,0.00718,0.600028753,0.7121271629149951,12.891,44.044,2.446,,,,,,,,0.715782603980678,,2.525,0.7100001040072882,4546.50391,11332.7354,0.076,3471.63379,6060.47119,9541.2168,13798.1025,10022.0,,,0.917432,,,,,,14.623,0.108,13.705,0.107,
735,SDSS J11096+3736,167.410417,37.603333,,AGN,B,2010A&A...518A..10V,0,0.15919,2CXO J110938.5+373611,167.4104583,37.603325,0.71,0.71,91.4,20.9,20.9,1.26e-12,7.2e-13,2.18e-13,3.26e-13,7.58e-14,6.8e-14,1.98e-14,2.7e-14,0,0.678,0.485,,0.485,,0,,Gaia EDR3 764501262405629696,,,0.7100014703748436,18.756157,0.007716,18.980782,0.02621,18.000679,0.030648,0.085,-0.081,0.195,-0.026,0.272,0.241081148,0.997046550540144,16.324,15.657,15.539,0.116,0.162,0.236,0.672,0.7135424471914757,14.499,0.016,13.88,0.014,0.00761,-0.02026,0.255757537,0.7184718671903584,9.5307,31.989,0.304,14.522,13.883,11.537,8.646,0.03,0.037,0.2,0.7211298523456091,,0.177,0.7100014703748436,4461.98242,4343.60352,0.241,2927.99585,6789.98779,3612.93799,5217.35449,10033.0,2MASS J11093849+3736113,BLLac,0.2729,14.463734018124244,13.81797421364776,-0.0063378612400859,-0.0120424449408854,,14.499,0.016,13.88,0.014,pileup
736,SDSS J11113+1336,167.829583,13.601111,,AGN,Q,2010A&A...518A..10V,0,0.389698,2CXO J111119.0+133603,167.8295833,13.60100278,0.85,0.8,61.1,2.67,2.67,3.96e-14,2.14e-14,5.94e-15,1.23e-14,1.82e-14,1.62e-14,4.52e-15,6.87e-15,0,0.408,0.415,,0.415,,0,,Gaia EDR3 3965268843102461568,,,0.8500000770786083,17.239601,0.003279,17.660727,0.011071,16.675627,0.0084,0.054,0.05,0.109,-0.018,0.088,0.217195666,0.8614523238820591,15.89,15.512,15.032,0.063,0.103,0.105,0.318,0.8520591213770321,14.05,0.015,13.476,0.012,-0.0095,-0.00322,0.338128745,0.8545432150112714,11.2,37.491,0.353,14.084,13.455,9.827,7.327,0.028,0.033,0.052,0.8570625101600232,0.119,0.277,0.8500000770786083,5413.92139,4393.69775,0.217,4230.43457,7041.35449,2983.78271,5367.71777,10133.0,QSO J1111+1336,QSO,0.221495,14.050777803403037,13.43413537168158,-0.0050915904590256,-0.0099107265418258,,14.05,0.015,13.476,0.012,
737,SDSS J11115+5532,167.88375,55.544444,,AGN,Q,2010A&A...518A..10V,0,0.848649,2CXO J111132.0+553240,167.8835417,55.54464722,0.9,0.82,2.3,15.17,15.17,5.59e-14,8.3e-15,7.41e-15,4.02e-14,4.32e-15,2.57e-15,9.83e-16,3.33e-15,0,0.987,0.999,,0.999,,0,,Gaia EDR3 843848408082445824,,,0.9000001197450143,18.407486,0.002995,18.598103,0.014204,18.033014,0.017569,0.13,0.128,0.097,0.022,0.135,0.850456481,0.9000001011400166,,,,,,,,0.9018032945449024,14.728,0.015,13.37,0.011,0.01749,-0.00283,0.887464501,0.9028357724702982,8.6581,33.345,0.921,14.72,13.372,10.028,7.333,0.03,0.029,0.054,0.90704135630744,0.098,0.813,0.9000001197450143,3475.74585,7839.70605,0.85,2424.69971,4592.104,6759.94678,9364.51953,10021.0,[VV2006] J111132.1+553240,QSO,0.851831,,,,,,14.728,0.015,13.37,0.011,extent
738,SDSS J11143+5319,168.593333,53.32,,AGN,Q,2010A&A...518A..10V,0,0.84006,2CXO J111422.4+531912,168.593375,53.32023333,0.88,0.83,107.2,10.24,10.24,5.73e-14,2.27e-14,9.48e-15,2.51e-14,6.03e-15,4.65e-15,1.46e-15,3.56e-15,0,0.847,0.895,0.999,0.895,1.0,2,28.94398421,Gaia EDR3 842444675331346432,,,0.880000129033127,18.629496,0.003764,18.74631,0.013721,18.322668,0.030278,0.197,0.086,0.117,0.177,0.114,0.745925788,0.8800001045929255,,,,,,,,0.882153469688557,14.749,0.015,13.597,0.011,-0.01736,0.00796,0.827409817,0.8843891587324892,8.6743,32.135,0.817,14.761,13.516,10.821,8.042,0.029,0.03,0.086,0.8874307545288027,0.2,0.674,0.880000129033127,4011.93311,11601.9385,0.746,2939.68042,6071.8877,9401.88672,13710.1738,10021.0,[VV2006] J111422.4+531912,QSO,0.751484,14.79822785599641,13.607550735704132,-0.0078496429079291,-0.0099660467136743,,14.749,0.015,13.597,0.011,
739,TEX 1111+329,168.662083,32.6925,,AGN,A,2010A&A...518A..10V,0,0.381815,2CXO J111438.8+324133,168.6620417,32.69259444,0.71,0.71,122.0,43.17,43.17,1.55e-12,1.27e-12,2.28e-13,4.77e-14,4.11e-14,4e-14,8.65e-15,3.54e-15,0,1.0,1.0,,1.0,,0,,Gaia EDR3 757165458263987328,,,0.7100002186090367,17.039068,0.004136,18.141565,0.0135,15.823056,0.009187,0.071,-0.05,0.077,-0.05,0.076,0.142484334,0.7236713937632466,14.077,12.907,11.6,0.03,0.033,0.023,0.141,0.7112413698254904,9.957,0.013,8.867,0.008,0.00795,0.00364,0.205554887,0.7100215040062097,51.467,169.34,0.254,9.906,8.845,6.152,3.591,0.023,0.02,0.016,0.7126674162266997,0.022,0.156,0.7100002186090367,6630.8291,7362.77539,0.143,4682.15527,11602.3135,5199.85547,10480.3486,10033.0,IRAS 11119+3257,Seyfert_1,0.152322,9.940547901465838,8.852006624478513,-0.0005309728739099,-0.0006577888766546,,9.957,0.013,8.867,0.008,extent
740,SDSS J11148+5703,168.71125,57.060278,,AGN,Q,2010A&A...518A..10V,0,0.016397,2CXO J111450.7+570336,168.71125,57.060275,0.91,0.84,150.6,5.09,5.09,7.71e-14,3.12e-14,1.47e-14,3.13e-14,1.8e-14,1.43e-14,4.82e-15,9.75e-15,0,0.834,0.773,,0.773,,0,,Gaia EDR3 856543919092707840,,,0.9100003310029728,19.066002,0.004291,19.233261,0.028518,18.717482,0.027582,0.076,0.056,0.16,-0.051,0.17,0.045843458,0.9100002887223498,,,,,,,,0.9167450711483318,16.017,0.025,14.756,0.02,-0.01114,-0.00085,0.140917507,0.9349389153708172,6.9874,27.307,0.227,15.96,14.592,11.701,8.479,0.053,0.053,0.204,0.9416286558271048,,0.068,0.9100003310029728,3953.42407,11248.0811,0.046,2531.13916,5766.36914,8583.30957,15933.7275,10021.0,[VV2006] J111450.7+570337,QSO,0.03354,15.966771371254938,14.700569000283316,-0.0185501947749882,-0.0231753291200893,,16.017,0.025,14.756,0.02,
741,SDSS J11148+5315,168.72,53.258611,,AGN,Q,2010A&A...518A..10V,0,0.261496,2CXO J111452.8+531531,168.720125,53.25862222,0.73,0.72,50.7,10.75,10.75,8.84e-14,4.97e-14,1.61e-14,2.25e-14,6.64e-15,5.86e-15,1.74e-15,2.59e-15,0,0.889,0.903,0.715,0.903,0.497,3,2.34855087,Gaia EDR3 842446255879292800,,,0.730002411733249,19.118687,0.004245,19.498682,0.032972,18.43434,0.018943,0.196,0.174,0.19,-0.092,0.191,0.699622362,0.730002341596491,,,,,,,,0.7329082198586395,,,,,,,0.855684949,0.7366847485433371,8.275,30.914,0.956,,,,,,,,0.7433057370533069,,0.859,0.730002411733249,2725.10181,4156.13623,0.7,1813.48303,4555.87988,3590.88428,4775.75049,10033.0,[VV2006] J111452.8+531531,QSO,0.706788,,,,,,,,,,
742,SDSS J11153+5314,168.8275,53.247778,,AGN,Q,2010A&A...518A..10V,0,0.185937,2CXO J111518.5+531452,168.8274583,53.24782778,0.72,0.72,103.4,7.57,7.57,3.13e-14,1.52e-14,4.83e-15,1.12e-14,4.1e-15,3.55e-15,1.02e-15,1.77e-15,0,0.875,0.898,0.557,0.898,0.042,2,0.086373394,Gaia EDR3 842434504848768896,,,0.7200003837951476,18.445574,0.00321,18.63493,0.012862,18.073067,0.021026,0.293,0.286,0.121,0.067,0.119,0.569594913,0.7200003557947177,,,,,,,,0.7229104732569033,15.094,0.016,13.729,0.012,0.00475,-0.01039,0.704182612,0.7260459781202014,8.0658,31.426,0.693,15.164,13.739,10.738,8.321,0.034,0.032,0.095,0.732510445211889,0.28,0.724,0.7200003837951476,3829.53882,9308.63965,0.57,2806.14746,5857.61426,7675.33789,11733.5107,10012.0,[VV2006] J111518.6+531452,QSO,0.569539,15.0581675383621,13.692073196799717,-0.0092733955422651,-0.0105351980642631,,15.094,0.016,13.729,0.012,
743,HE 1113-0641,169.097917,-6.960833,,AGN,Q,2010A&A...518A..10V,0,0.553292,2CXO J111623.5-065738,169.0980833,-6.960808333,0.71,0.71,133.3,38.16,33.45,2.43e-13,1.11e-13,4.88e-14,8.32e-14,8.45e-15,7.22e-15,2.58e-15,3.55e-15,0,0.789,0.436,1.0,0.436,1.0,1,51.30307221,Gaia EDR3 3783971985705434112,,,0.7102035385556734,17.657728,0.015225,16.920618,0.031071,16.548162,0.022861,,,,,,0.279755408,0.9832492174499812,16.078,15.383,15.104,0.104,0.118,0.148,0.113,0.7114970299417981,13.174,0.012,11.803,0.008,-0.00486,-0.00038,0.223496015,0.7107286919887222,14.471,54.981,0.215,13.669,12.135,8.919,6.168,0.026,0.023,0.031,0.7152175778153107,0.049,0.247,0.7102035385556734,,,,,,,,,[ASM2018] A J1116-0657,Candidate_LensSyste,0.055893,13.184163738664598,11.820808426569672,-0.0029613405871258,-0.0032889731280334,,13.174,0.012,11.803,0.008,extent
744,SDSS J11167+1758,169.189583,17.979722,,AGN,Q,2010A&A...518A..10V,0,0.519762,2CXO J111645.5+175846,169.1897083,17.97965833,0.84,0.78,54.5,13.48,13.48,6.31e-14,2.95e-14,1.24e-14,2.12e-14,5.66e-15,4.75e-15,1.56e-15,2.65e-15,0,0.258,0.178,,0.178,,0,,,,,0.8400002083789265,,,,,,,0.147,,0.195,,0.153,0.897577343,0.8400001406980834,,,,,,,,0.8429117607275389,,,,,,,0.920797491,0.8451878408808303,9.253,36.748,0.815,,,,,,,,0.8512928264544461,,0.865,0.8400002083789265,,,0.898,,,,,,,,0.909189,14.93632624652917,13.54100073803274,-0.0095090554686483,-0.0107191000087184,,14.93632624652917,-0.0095090554686483,13.54100073803274,-0.0107191000087184,extent
745,MS 11144+1801,169.265,17.744722,,AGN,A,2010A&A...518A..10V,0,0.816312,2CXO J111703.5+174440,169.2648333,17.74454722,0.93,0.75,99.3,10.16,10.16,8.95e-14,6.56e-14,1.4e-14,9.89e-15,1.09e-14,1.04e-14,2.38e-15,2.18e-15,0,0.405,0.448,,0.448,,0,,Gaia EDR3 3971676418911878528,,,0.9300562385820764,19.8704,0.020943,18.298449,0.060363,16.783096,0.020115,,,,,,0.652221954,1.0466139313500469,15.328,14.9,14.235,0.066,0.103,0.077,0.514,0.9316908077769148,13.624,0.014,13.435,0.012,-0.00332,-0.0028,0.735425168,0.934208071735628,12.332,37.057,0.686,13.693,13.438,12.176,8.913,0.026,0.034,0.401,0.9364429300795644,,0.753,0.9300562385820764,,,,,,,,,2MASX J11170354+1744407,Seyfert_1,0.635007,13.649974150030834,13.427389027926894,-0.0038756762894252,-0.0097353190427124,,13.624,0.014,13.435,0.012,
746,SDSS J11170+1741,169.265,17.689722,,AGN,Q,2010A&A...518A..10V,0,0.70004,2CXO J111703.5+174122,169.264875,17.68958056,0.85,0.74,85.7,10.38,10.38,7.34e-14,3.71e-14,1.63e-14,2e-14,8.42e-15,7.2e-15,2.55e-15,3.55e-15,0,0.211,0.209,,0.209,,0,,Gaia EDR3 3971664423068484608,,,0.8500004861972726,18.878973,0.005761,19.04588,0.033338,18.636644,0.060472,0.403,-0.175,0.279,-0.363,0.239,0.513946136,0.8500003752975406,,,,,,,,0.854023698737898,15.232,0.02,13.948,0.016,-0.00421,-0.01544,0.613925143,0.8601887223196779,8.8522,34.748,0.597,15.327,14.041,11.241,8.143,0.042,0.044,0.173,0.8701130030093562,,0.715,0.8500004861972726,4713.57275,7518.02246,0.514,2968.45117,8492.45508,3988.20947,8896.80859,10022.0,SDSS J111703.58+174122.8,QSO,0.566346,15.19273343295795,13.94177394999138,-0.011520435868196,-0.0146610040193275,,15.232,0.02,13.948,0.016,
747,NGC 3621,169.56875,-32.814167,,AGN,A,2010A&A...518A..10V,0,0.44587,2CXO J111816.5-324850,169.5687917,-32.81404722,0.73,0.73,100.5,4.06,4.06,6.99e-15,3.01e-15,2.23e-15,1.75e-15,2.57e-15,2.36e-15,7.73e-16,6.48e-16,0,0.039,0.184,,0.184,,0,,Gaia EDR3 5402969975338679936,,,0.7300054384145915,17.073278,0.004933,16.238781,0.013117,15.023965,0.010127,0.074,0.024,0.181,-0.07,0.206,0.052165328,0.74330870990877,13.703,13.035,12.604,0.119,0.154,0.096,0.195,0.7319123432667604,,,,,,,0.855328369,0.7301918160498925,35.807,80.945,0.298,,,,,,,,0.7341394133447952,,0.837,0.7300054384145915,3432.03687,1764.94446,0.052,2449.66772,4584.97705,1515.15466,2016.60352,10033.0,[GSE2009] A,X,0.121423,10.991501658913672,10.819873828068348,-0.0009725074115412,-0.0019260336860431,,10.991501658913672,-0.0009725074115412,10.819873828068348,-0.0019260336860431,
748,SDSS J11188+4022,169.707083,40.374444,,AGN,Q,2010A&A...518A..10V,0,0.692882,2CXO J111849.7+402228,169.70725,40.37458889,0.74,0.71,163.0,12.14,12.14,9.97e-14,5.6e-14,1.53e-14,2.85e-14,9.62e-15,8.67e-15,2.32e-15,3.48e-15,0,0.002,0.006,,0.006,,0,,Gaia EDR3 765256004123539712,,,0.7400011978468143,18.074451,0.007157,18.191729,0.026455,17.790573,0.02961,0.284,0.116,0.153,-0.259,0.141,0.08403526,0.7400011532886148,,,,,,,,0.7421321626694803,14.66,0.015,13.347,0.011,0.00588,0.00603,0.137595618,0.7434473463995147,8.9807,34.64,0.11,14.779,13.489,10.669,8.422,0.032,0.032,0.095,0.7510580981977892,0.284,0.073,0.7400011978468143,2692.1543,3126.19946,0.084,2095.18652,3357.02979,2343.08765,3817.14282,10022.0,[VV2006] J111849.7+402228,QSO,0.081086,14.682866284938006,13.362952211638936,-0.0073077052642369,-0.0085759667387576,,14.66,0.015,13.347,0.011,
749,SDSS J11188+4025,169.71,40.431389,,AGN,Q,2010A&A...518A..10V,0,0.717348,2CXO J111850.4+402553,169.7100833,40.43157778,0.77,0.75,80.6,6.59,6.59,2.99e-14,1.73e-14,4.56e-15,8.09e-15,5.36e-15,4.82e-15,1.29e-15,1.96e-15,0,0.301,0.538,,0.538,,0,,Gaia EDR3 765257348448333696,,,0.7700024272560964,19.471945,0.010019,19.663166,0.052094,19.089912,0.08688,1.207,-0.691,0.357,0.989,0.317,0.2706835,0.7700022449916883,,,,,,,,0.7903986445409936,16.486,0.032,15.377,0.034,0.00831,-0.01292,0.274907221,0.8709491703263974,6.8845,27.098,0.407,16.618,15.61,11.503,8.519,0.079,0.113,0.172,0.8752861802246394,,0.129,0.7700024272560964,4210.79688,12894.2051,0.271,2557.74634,5776.30908,4186.98145,14832.7559,10121.0,3XMM J111850.6+402554,QSO,0.260629,16.415381154328497,15.38433534957327,-0.0276279833733407,-0.0431713568254377,,16.486,0.032,15.377,0.034,
750,SDSS J11199+5700,169.99,57.007222,,AGN,Q,2010A&A...518A..10V,0,0.645662,2CXO J111957.5+570026,169.989875,57.00738333,0.72,0.72,8.5,10.25,10.25,2.95e-13,1.41e-13,5.78e-14,9.62e-14,3.59e-14,3.11e-14,9.46e-15,1.54e-14,0,0.924,0.93,,0.93,,0,,Gaia EDR3 856410122270882816,,,0.7200001516995673,18.401289,0.003481,18.542067,0.017126,18.140802,0.017137,0.123,0.061,0.104,-0.107,0.121,0.24043006,0.7200001266301277,,,,,,,,0.7223324597077165,14.795,0.015,13.499,0.011,-0.0136,-0.0116,0.197356568,0.724105781186285,8.5285,32.673,0.246,14.769,13.452,10.521,7.671,0.03,0.03,0.079,0.7294444340368909,0.134,0.196,0.7200001516995673,3639.48828,14320.458,0.24,2633.39551,5329.93652,11939.0557,17238.3008,10022.0,[VV2006] J111957.6+570026,QSO,0.237509,14.794433782695489,13.473268630858364,-0.0076907817460794,-0.0089540761820542,,14.795,0.015,13.499,0.011,
751,SDSS J11203+1303,170.081667,13.055556,,AGN,A,2010A&A...518A..10V,0,0.382446,2CXO J112019.6+130320,170.08175,13.05560556,0.86,0.77,157.6,10.43,10.43,4.35e-14,3.95e-14,2.48e-15,1.48e-15,4.54e-15,4.49e-15,5.74e-16,4.07e-16,0,0.442,0.433,,0.433,,0,,Gaia EDR3 3964289380105043456,,,0.8600004479316973,19.015745,0.006494,19.00041,0.033288,17.91583,0.019471,0.544,0.405,0.28,0.364,0.218,0.121950631,0.9247704918733513,16.497,15.709,14.639,0.109,0.161,0.083,0.071,0.8615588793806723,13.447,0.013,12.431,0.01,-0.01854,-0.0079,0.129421517,0.8608616106202436,13.642,47.319,0.184,13.323,12.314,9.263,6.476,0.025,0.025,0.04,0.8644705331239926,0.068,0.139,0.8600004479316973,3127.83276,4043.73511,0.122,2129.38257,4802.86719,3536.99878,4623.47705,10033.0,2MASS J11201961+1303201,QSO,0.063465,13.46076162380627,12.400850035038596,-0.0036016956777819,-0.0048294746637478,,13.447,0.013,12.431,0.01,
752,SDSS J11211+2321,170.285417,23.364167,,AGN,Q,2010A&A...518A..10V,0,0.316966,2CXO J112108.5+232151,170.2854583,23.36424722,0.87,0.79,17.5,6.67,6.67,1.06e-14,7.1e-15,2.35e-15,1.2e-15,1.9e-15,1.77e-15,5.4e-16,4.24e-16,0,0.787,0.666,,0.666,,0,,Gaia EDR3 3992818202152790272,,,0.8700003923444173,18.418331,0.00389,18.772696,0.022784,17.900652,0.020456,0.467,0.389,0.228,-0.258,0.306,0.301075864,1.1552058412611494,16.802,16.245,16.065,0.161,0.23,0.273,0.526,0.8731587345287682,14.906,0.017,13.855,0.014,0.02244,-0.01754,0.452291893,0.878374371030872,8.9519,34.135,0.454,14.957,13.801,10.404,8.034,0.034,0.037,0.083,0.8815448801302632,,0.392,0.8700003923444173,2581.84448,3936.60596,0.301,1894.67908,3402.22705,3357.63159,4799.32129,10033.0,2MASS J11210847+2321515,QSO,0.307031,14.982512420283234,13.86667182400027,-0.0095994093149375,-0.013439804666891,,14.906,0.017,13.855,0.014,
753,SDSS J11221+2417,170.54125,24.293611,,AGN,Q,2010A&A...518A..10V,0,0.765279,2CXO J112209.9+241737,170.5414583,24.29372778,0.8,0.75,137.2,8.33,7.44,8.81e-15,4.07e-15,1.49e-15,3.25e-15,1.57e-15,1.38e-15,4.36e-16,6.18e-16,0,0.616,0.219,0.859,0.219,0.998,1,9.242282975,Gaia EDR3 3993731106041155584,,,0.8000074196361182,20.18664,0.008802,20.300806,0.101876,19.690199,0.140888,1.905,-1.782,0.888,-0.674,0.737,0.232964223,0.8000062588811416,,,,,,,,0.8605225239637834,16.919,0.047,16.545,0.101,0.06066,0.06247,0.449968589,1.378003633612408,7.27,28.788,0.377,17.063,16.957,12.354,8.735,0.119,0.4,0.408,1.096726973430033,,0.48,0.8000074196361182,1996.55212,2559.01953,0.233,1147.61975,3119.88989,2026.75732,3083.88306,10023.0,3XMM J112209.9+241736,QSO,0.184026,16.923139800775175,16.399447031798513,-0.0465709021688099,-0.1168193073051915,,16.919,0.047,16.545,0.101,
754,2QZ J112238+0107,170.660417,1.129444,,AGN,Q,2010A&A...518A..10V,0,0.883616,2CXO J112238.5+010746,170.6605417,1.129663889,0.89,0.82,107.6,4.88,4.88,1.58e-14,1.02e-14,3.03e-15,2.54e-15,4.03e-15,3.78e-15,9.53e-16,1.03e-15,0,0.169,0.191,,0.191,,0,,,,,0.89,,,,,,,,,,,,,0.89,,,,,,,,0.9991984987979116,17.552,0.081,16.417,0.092,0.04132,-0.07532,0.222404157,1.4800021114849802,7.7981,30.903,0.342,17.545,16.913,12.087,8.779,0.182,0.407,,1.4398163910721395,,0.633,0.89,,,,,,,,,[VV2006] J112238.5+010746,QSO,0.234965,17.614975536237672,16.37354434502339,-0.094472048943042,-0.1224454635998849,,17.552,0.081,16.417,0.092,
755,SDSS J11233+5356,170.835,53.941944,,AGN,Q,2010A&A...518A..10V,0,0.817521,2CXO J112320.4+535631,170.835,53.94217222,0.92,0.76,178.9,18.93,18.93,1.04e-13,5.58e-14,2.04e-14,2.75e-14,6.57e-15,5.77e-15,1.77e-15,2.6e-15,0,0.355,0.621,,0.621,,0,,Gaia EDR3 842899254669833344,,,0.9200001199821009,18.939037,0.008089,19.163755,0.037785,18.575712,0.030543,0.161,0.039,0.145,0.156,0.184,0.557362034,0.920000086771322,,,,,,,,0.924509383218602,15.794,0.021,14.404,0.016,-0.00645,-0.02995,0.549419467,0.9337239472452444,7.172,27.752,0.605,15.82,14.446,11.128,8.81,0.045,0.043,0.109,0.9392130533905712,,0.45,0.9200001199821009,4654.13086,8343.25781,0.557,2936.42334,6439.23145,6444.26514,10495.125,10021.0,[VV2006] J112320.4+535631,QSO,0.559865,15.785884932158927,14.400019233714907,-0.0161182754663023,-0.0178577319708692,,15.794,0.021,14.404,0.016,
756,SDSS J11258+5028,171.46625,50.4675,,AGN,Q,2010A&A...518A..10V,0,0.593998,2CXO J112551.8+502803,171.46625,50.46766389,0.79,0.77,102.9,2.5,,5.17e-15,3.65e-15,1.51e-15,7.98e-18,2.6e-15,2.4e-15,9.92e-16,6.03e-18,1,0.235,0.301,,,,-1,,Gaia EDR3 838279347328271488,,,0.7900000983120192,18.40379,0.003787,18.63313,0.018241,17.969915,0.017131,0.127,-0.081,0.099,0.098,0.135,0.146871284,0.7900000676791111,,,,,,,,0.7970531644332141,15.709,0.021,14.838,0.022,-0.01856,-0.01172,0.213936574,0.8246407441625717,7.2907,27.056,0.238,15.724,14.858,11.69,8.855,0.041,0.059,0.206,0.8174350781150759,,0.285,0.7900000983120192,3822.15601,6529.52686,0.147,2797.83887,5567.10352,5357.94434,7744.02148,10023.0,[VV2006] J112551.9+502803,QSO,0.130002,15.718402109701495,14.814934437202211,-0.0153976481706123,-0.0255130091679138,,15.709,0.021,14.838,0.022,
757,S4 1124+57,171.9175,56.8375,,AGN,Q,2010A&A...518A..10V,0,0.516061,2CXO J112740.1+565014,171.9172917,56.83741667,0.71,0.71,79.4,71.65,40.87,3.2e-13,1.92e-13,6.08e-14,6.68e-14,6.18e-15,5.76e-15,1.59e-15,1.61e-15,0,0.775,0.92,1.0,0.92,1.0,2,19.47659727,Gaia EDR3 844348724528489216,,,0.7100002728644828,19.503979,0.00642,19.686916,0.033195,19.197313,0.047659,0.09,-0.009,0.196,-0.09,0.211,0.154539321,0.7100001911684813,,,,,,,,0.742596816219461,16.132,0.036,15.094,0.038,-0.03146,-0.0144,0.292341627,0.7555941512871047,7.0724,26.401,0.406,16.579,15.705,12.741,9.287,0.072,0.101,0.495,0.807475963394131,,0.402,0.7100002728644828,3124.7793,15256.9102,0.155,1902.84021,4435.57324,3337.5376,20244.752,10121.0,7C 112451.20+570647.00,QSO,0.149739,15.866376029921112,14.942038071254055,-0.0171175477262787,-0.0279872305622138,,16.132,0.036,15.094,0.038,extent
758,SDSS J11278+2432,171.962917,24.535556,,AGN,A,2010A&A...518A..10V,0,0.427755,2CXO J112751.1+243207,171.9630417,24.53551389,0.75,0.74,120.0,4.13,4.13,1.22e-13,1.18e-13,1.33e-15,2.88e-15,3.25e-14,3.24e-14,1.28e-15,1.74e-15,0,0.981,0.945,,0.945,,0,,Gaia EDR3 3993363117538482688,,,0.7500137896028579,18.857986,0.015994,18.194742,0.035908,16.619987,0.02444,1.268,0.336,0.486,1.223,0.489,0.064227846,0.7938010048373585,14.933,13.951,12.964,0.052,0.052,0.035,0.063,0.7500133567349317,,,,,,,,0.7501948315476454,23.496,73.737,0.063,12.025,11.006,8.097,5.802,0.023,0.021,0.021,0.7530896595232204,0.045,0.139,0.7500137896028579,2138.22949,1937.75134,0.064,1413.38733,3435.70044,1580.33044,2358.21313,10033.0,2MASS J11275112+2432078,Seyfert_1,0.080056,11.907936637470335,10.956597930684428,-0.0014842016445774,-0.0019899811222751,,11.907936637470335,-0.0014842016445774,10.956597930684428,-0.0019899811222751,
759,2QZ J112820-0114,172.086667,-1.245,,AGN,Q,2010A&A...518A..10V,0,0.657428,2CXO J112820.8-011441,172.0867917,-1.244852778,0.83,0.8,118.8,2.0,,4.58e-15,3.6e-15,7.98e-18,9.7e-16,2.95e-15,2.85e-15,6.03e-18,7.41e-16,2,0.156,0.342,,,,-1,,Gaia EDR3 3796756140545792384,,,0.8300006484683009,18.826488,0.00537,19.032623,0.037511,18.400175,0.042977,0.307,-0.295,0.294,0.087,0.214,0.222462802,0.8300005278860008,,,,,,,,0.8341601262893354,15.284,0.02,13.894,0.015,0.01731,-0.01634,0.340510186,0.8395850917513006,8.9655,35.452,0.43,15.339,13.897,10.503,7.958,0.041,0.039,0.091,0.8474325201991247,0.234,0.526,0.8300006484683009,4183.86035,8353.03809,0.222,2739.12085,5462.14404,6512.38135,10642.5791,10013.0,[VV2006] J112820.8-011442,QSO,0.163429,15.281155913251007,13.886017567012676,-0.0126578865878117,-0.014209280494328,,15.284,0.02,13.894,0.015,
